--dc=64:16:32, fir/fir, 3781996
--dc=32:32:32, fir/fir, 3782316
--dc=16:64:32, fir/fir, 3782590
--dc=2048:1:32, fir/fir, 3786315
--dc=1024:2:32, fir/fir, 3780400
--dc=512:4:32, fir/fir, 3780334
--dc=256:8:32, fir/fir, 3780490
--dc=128:16:32, fir/fir, 3780343
--dc=64:32:32, fir/fir, 3780874
--dc=32:64:32, fir/fir, 3781106
--dc=4096:1:32, fir/fir, 3782251
--dc=2048:2:32, fir/fir, 3779902
--dc=1024:4:32, fir/fir, 3779822
--dc=512:8:32, fir/fir, 3779743
--dc=256:16:32, fir/fir, 3779875
--dc=128:32:32, fir/fir, 3779745
--dc=64:64:32, fir/fir, 3779992
--dc=8192:1:32, fir/fir, 3772071
--dc=4096:2:32, fir/fir, 3776431
--dc=2048:4:32, fir/fir, 3777058
--dc=1024:8:32, fir/fir, 3777179
--dc=512:16:32, fir/fir, 3777240
--dc=256:32:32, fir/fir, 3777428
--dc=128:64:32, fir/fir, 3777297
--dc=16384:1:32, fir/fir, 3771829
--dc=8192:2:32, fir/fir, 3767747
--dc=4096:4:32, fir/fir, 3770207
--dc=2048:8:32, fir/fir, 3771125
--dc=1024:16:32, fir/fir, 3771684
--dc=512:32:32, fir/fir, 3771798
--dc=256:64:32, fir/fir, 3771930
--dc=32768:1:32, fir/fir, 3763842
--dc=16384:2:32, fir/fir, 3767419
--dc=8192:4:32, fir/fir, 3765623
--dc=4096:8:32, fir/fir, 3766272
--dc=2048:16:32, fir/fir, 3766754
--dc=1024:32:32, fir/fir, 3766883
--dc=512:64:32, fir/fir, 3767000
--dc=65536:1:32, fir/fir, 3763766
--dc=32768:2:32, fir/fir, 3763527
--dc=16384:4:32, fir/fir, 3765579
--dc=8192:8:32, fir/fir, 3764469
--dc=4096:16:32, fir/fir, 3764749
--dc=2048:32:32, fir/fir, 3764882
--dc=1024:64:32, fir/fir, 3764872
--dc=256:1:16, kmean/kmean, 2478740
--dc=128:2:16, kmean/kmean, 2454807
--dc=64:4:16, kmean/kmean, 2451780
--dc=32:8:16, kmean/kmean, 2450958
--dc=16:16:16, kmean/kmean, 2450513
--dc=8:32:16, kmean/kmean, 2450449
--dc=4:64:16, kmean/kmean, 2450301
--dc=512:1:16, kmean/kmean, 2460933
--dc=256:2:16, kmean/kmean, 2446771
--dc=128:4:16, kmean/kmean, 2445138
--dc=64:8:16, kmean/kmean, 2444649
--dc=32:16:16, kmean/kmean, 2444818
--dc=16:32:16, kmean/kmean, 2444847
--dc=8:64:16, kmean/kmean, 2444689
--dc=1024:1:16, kmean/kmean, 2445561
--dc=512:2:16, kmean/kmean, 2443589
--dc=256:4:16, kmean/kmean, 2441352
--dc=128:8:16, kmean/kmean, 2440984
--dc=64:16:16, kmean/kmean, 2440759
--dc=32:32:16, kmean/kmean, 2441115
--dc=16:64:16, kmean/kmean, 2440930
--dc=2048:1:16, kmean/kmean, 2440874
--dc=1024:2:16, kmean/kmean, 2435654
--dc=512:4:16, kmean/kmean, 2434762
--dc=256:8:16, kmean/kmean, 2432866
--dc=128:16:16, kmean/kmean, 2432191
--dc=64:32:16, kmean/kmean, 2431788
--dc=32:64:16, kmean/kmean, 2431973
--dc=4096:1:16, kmean/kmean, 2430627
--dc=2048:2:16, kmean/kmean, 2385362
--dc=1024:4:16, kmean/kmean, 2374235
--dc=512:8:16, kmean/kmean, 2369936
--dc=256:16:16, kmean/kmean, 2367862
--dc=128:32:16, kmean/kmean, 2366716
--dc=64:64:16, kmean/kmean, 2366475
--dc=8192:1:16, kmean/kmean, 2093611
--dc=4096:2:16, kmean/kmean, 2103464
--dc=2048:4:16, kmean/kmean, 2111602
--dc=1024:8:16, kmean/kmean, 2117515
--dc=512:16:16, kmean/kmean, 2121949
--dc=256:32:16, kmean/kmean, 2123464
--dc=128:64:16, kmean/kmean, 2125012
--dc=16384:1:16, kmean/kmean, 2085763
--dc=8192:2:16, kmean/kmean, 2087222
--dc=4096:4:16, kmean/kmean, 2091001
--dc=2048:8:16, kmean/kmean, 2093184
--dc=1024:16:16, kmean/kmean, 2094218
--dc=512:32:16, kmean/kmean, 2094442
--dc=256:64:16, kmean/kmean, 2094565
--dc=32768:1:16, kmean/kmean, 2084981
--dc=16384:2:16, kmean/kmean, 2085176
--dc=8192:4:16, kmean/kmean, 2085531
--dc=4096:8:16, kmean/kmean, 2086972
--dc=2048:16:16, kmean/kmean, 2087612
--dc=1024:32:16, kmean/kmean, 2088086
--dc=512:64:16, kmean/kmean, 2088220
--dc=65536:1:16, kmean/kmean, 2084981
--dc=32768:2:16, kmean/kmean, 2084906
--dc=16384:4:16, kmean/kmean, 2085021
--dc=8192:8:16, kmean/kmean, 2085082
--dc=4096:16:16, kmean/kmean, 2085714
--dc=2048:32:16, kmean/kmean, 2085924
--dc=1024:64:16, kmean/kmean, 2086142
--dc=131072:1:16, kmean/kmean, 2084981
--dc=65536:2:16, kmean/kmean, 2084906
--dc=32768:4:16, kmean/kmean, 2084906
--dc=16384:8:16, kmean/kmean, 2084945
--dc=8192:16:16, kmean/kmean, 2084958
--dc=4096:32:16, kmean/kmean, 2085199
--dc=2048:64:16, kmean/kmean, 2085366
--dc=128:1:32, kmean/kmean, 2328334
--dc=64:2:32, kmean/kmean, 2275347
--dc=32:4:32, kmean/kmean, 2273570
--dc=16:8:32, kmean/kmean, 2271617
--dc=8:16:32, kmean/kmean, 2270996
--dc=4:32:32, kmean/kmean, 2270739
--dc=2:64:32, kmean/kmean, 2270741
--dc=256:1:32, kmean/kmean, 2295467
--dc=128:2:32, kmean/kmean, 2268817
--dc=64:4:32, kmean/kmean, 2267284
--dc=32:8:32, kmean/kmean, 2266724
--dc=16:16:32, kmean/kmean, 2266572
--dc=8:32:32, kmean/kmean, 2266392
--dc=4:64:32, kmean/kmean, 2266320
--dc=512:1:32, kmean/kmean, 2275775
--dc=256:2:32, kmean/kmean, 2265572
--dc=128:4:32, kmean/kmean, 2264202
--dc=64:8:32, kmean/kmean, 2263781
--dc=32:16:32, kmean/kmean, 2263782
--dc=16:32:32, kmean/kmean, 2263580
--dc=8:64:32, kmean/kmean, 2263656
--dc=1024:1:32, kmean/kmean, 2267382
--dc=512:2:32, kmean/kmean, 2260868
--dc=256:4:32, kmean/kmean, 2260304
--dc=128:8:32, kmean/kmean, 2259318
--dc=64:16:32, kmean/kmean, 2258879
--dc=32:32:32, kmean/kmean, 2258733
--dc=16:64:32, kmean/kmean, 2258797
--dc=2048:1:32, kmean/kmean, 2259293
--dc=1024:2:32, kmean/kmean, 2235371
--dc=512:4:32, kmean/kmean, 2229505
--dc=256:8:32, kmean/kmean, 2227773
--dc=128:16:32, kmean/kmean, 2226435
--dc=64:32:32, kmean/kmean, 2225914
--dc=32:64:32, kmean/kmean, 2225730
--dc=4096:1:32, kmean/kmean, 2089348
--dc=2048:2:32, kmean/kmean, 2094121
--dc=1024:4:32, kmean/kmean, 2098270
--dc=512:8:32, kmean/kmean, 2100914
--dc=256:16:32, kmean/kmean, 2103592
--dc=128:32:32, kmean/kmean, 2104107
--dc=64:64:32, kmean/kmean, 2105372
--dc=8192:1:32, kmean/kmean, 2085369
--dc=4096:2:32, kmean/kmean, 2086049
--dc=2048:4:32, kmean/kmean, 2087933
--dc=1024:8:32, kmean/kmean, 2088976
--dc=512:16:32, kmean/kmean, 2089357
--dc=256:32:32, kmean/kmean, 2089541
--dc=128:64:32, kmean/kmean, 2089838
--dc=16384:1:32, kmean/kmean, 2084949
--dc=8192:2:32, kmean/kmean, 2085020
--dc=4096:4:32, kmean/kmean, 2085181
--dc=2048:8:32, kmean/kmean, 2085888
--dc=1024:16:32, kmean/kmean, 2086274
--dc=512:32:32, kmean/kmean, 2086279
--dc=256:64:32, kmean/kmean, 2086398
--dc=32768:1:32, kmean/kmean, 2084949
--dc=16384:2:32, kmean/kmean, 2084874
--dc=8192:4:32, kmean/kmean, 2084934
--dc=4096:8:32, kmean/kmean, 2084970
--dc=2048:16:32, kmean/kmean, 2085201
--dc=1024:32:32, kmean/kmean, 2085322
--dc=512:64:32, kmean/kmean, 2085437
--dc=65536:1:32, kmean/kmean, 2084949
--dc=32768:2:32, kmean/kmean, 2084874
--dc=16384:4:32, kmean/kmean, 2084874
--dc=8192:8:32, kmean/kmean, 2084907
--dc=4096:16:32, kmean/kmean, 2084913
--dc=2048:32:32, kmean/kmean, 2085031
--dc=1024:64:32, kmean/kmean, 2085115
--dc=256:1:16, mm/mm, 447167
--dc=128:2:16, mm/mm, 343809
--dc=64:4:16, mm/mm, 358655
--dc=32:8:16, mm/mm, 368280
--dc=16:16:16, mm/mm, 380751
--dc=8:32:16, mm/mm, 387027
--dc=4:64:16, mm/mm, 390691
--dc=512:1:16, mm/mm, 428564
--dc=256:2:16, mm/mm, 299977
--dc=128:4:16, mm/mm, 293730
--dc=64:8:16, mm/mm, 305270
--dc=32:16:16, mm/mm, 311432
--dc=16:32:16, mm/mm, 316213
--dc=8:64:16, mm/mm, 319289
--dc=1024:1:16, mm/mm, 348747
--dc=512:2:16, mm/mm, 292657
--dc=256:4:16, mm/mm, 260385
--dc=128:8:16, mm/mm, 258176
--dc=64:16:16, mm/mm, 263158
--dc=32:32:16, mm/mm, 266134
--dc=16:64:16, mm/mm, 268648
--dc=2048:1:16, mm/mm, 307232
--dc=1024:2:16, mm/mm, 264055
--dc=512:4:16, mm/mm, 255969
--dc=256:8:16, mm/mm, 132873
--dc=128:16:16, mm/mm, 133286
--dc=64:32:16, mm/mm, 135446
--dc=32:64:16, mm/mm, 137056
--dc=4096:1:16, mm/mm, 135262
--dc=2048:2:16, mm/mm, 124735
--dc=1024:4:16, mm/mm, 125334
--dc=512:8:16, mm/mm, 124549
--dc=256:16:16, mm/mm, 28161
--dc=128:32:16, mm/mm, 28546
--dc=64:64:16, mm/mm, 28851
--dc=8192:1:16, mm/mm, 24665
--dc=4096:2:16, mm/mm, 23334
--dc=2048:4:16, mm/mm, 23106
--dc=1024:8:16, mm/mm, 23384
--dc=512:16:16, mm/mm, 24012
--dc=256:32:16, mm/mm, 20222
--dc=128:64:16, mm/mm, 20301
--dc=16384:1:16, mm/mm, 15036
--dc=8192:2:16, mm/mm, 16614
--dc=4096:4:16, mm/mm, 17466
--dc=2048:8:16, mm/mm, 17769
--dc=1024:16:16, mm/mm, 17908
--dc=512:32:16, mm/mm, 18153
--dc=256:64:16, mm/mm, 17414
--dc=32768:1:16, mm/mm, 15036
--dc=16384:2:16, mm/mm, 14988
--dc=8192:4:16, mm/mm, 15695
--dc=4096:8:16, mm/mm, 15984
--dc=2048:16:16, mm/mm, 16150
--dc=1024:32:16, mm/mm, 16217
--dc=512:64:16, mm/mm, 16327
--dc=65536:1:16, mm/mm, 15036
--dc=32768:2:16, mm/mm, 14988
--dc=16384:4:16, mm/mm, 14987
--dc=8192:8:16, mm/mm, 15295
--dc=4096:16:16, mm/mm, 15484
--dc=2048:32:16, mm/mm, 15521
--dc=1024:64:16, mm/mm, 15507
--dc=131072:1:16, mm/mm, 15036
--dc=65536:2:16, mm/mm, 14988
--dc=32768:4:16, mm/mm, 14987
--dc=16384:8:16, mm/mm, 14987
--dc=8192:16:16, mm/mm, 15115
--dc=4096:32:16, mm/mm, 15215
--dc=2048:64:16, mm/mm, 15313
--dc=128:1:32, mm/mm, 816439
--dc=64:2:32, mm/mm, 391396
--dc=32:4:32, mm/mm, 359606
--dc=16:8:32, mm/mm, 367880
--dc=8:16:32, mm/mm, 381982
--dc=4:32:32, mm/mm, 390676
--dc=2:64:32, mm/mm, 393073
--dc=256:1:32, mm/mm, 804988
--dc=128:2:32, mm/mm, 274731
--dc=64:4:32, mm/mm, 186992
--dc=32:8:32, mm/mm, 194123
--dc=16:16:32, mm/mm, 199518
--dc=8:32:32, mm/mm, 203183
--dc=4:64:32, mm/mm, 205275
--dc=512:1:32, mm/mm, 753768
--dc=256:2:32, mm/mm, 268339
--dc=128:4:32, mm/mm, 161039
--dc=64:8:32, mm/mm, 145456
--dc=32:16:32, mm/mm, 149204
--dc=16:32:32, mm/mm, 150966
--dc=8:64:32, mm/mm, 152344
--dc=1024:1:32, mm/mm, 727957
--dc=512:2:32, mm/mm, 238201
--dc=256:4:32, mm/mm, 157867
--dc=128:8:32, mm/mm, 74937
--dc=64:16:32, mm/mm, 71775
--dc=32:32:32, mm/mm, 72827
--dc=16:64:32, mm/mm, 73543
--dc=2048:1:32, mm/mm, 79922
--dc=1024:2:32, mm/mm, 120287
--dc=512:4:32, mm/mm, 81986
--dc=256:8:32, mm/mm, 70130
--dc=128:16:32, mm/mm, 14170
--dc=64:32:32, mm/mm, 14473
--dc=32:64:32, mm/mm, 14466
--dc=4096:1:32, mm/mm, 15789
--dc=2048:2:32, mm/mm, 11734
--dc=1024:4:32, mm/mm, 11745
--dc=512:8:32, mm/mm, 11872
--dc=256:16:32, mm/mm, 11864
--dc=128:32:32, mm/mm, 10080
--dc=64:64:32, mm/mm, 10366
--dc=8192:1:32, mm/mm, 7552
--dc=4096:2:32, mm/mm, 8334
--dc=2048:4:32, mm/mm, 8697
--dc=1024:8:32, mm/mm, 8860
--dc=512:16:32, mm/mm, 8901
--dc=256:32:32, mm/mm, 9121
--dc=128:64:32, mm/mm, 8717
--dc=16384:1:32, mm/mm, 7552
--dc=8192:2:32, mm/mm, 7503
--dc=4096:4:32, mm/mm, 7862
--dc=2048:8:32, mm/mm, 7998
--dc=1024:16:32, mm/mm, 8129
--dc=512:32:32, mm/mm, 8150
--dc=256:64:32, mm/mm, 8155
--dc=32768:1:32, mm/mm, 7552
--dc=16384:2:32, mm/mm, 7503
--dc=8192:4:32, mm/mm, 7503
--dc=4096:8:32, mm/mm, 7661
--dc=2048:16:32, mm/mm, 7741
--dc=1024:32:32, mm/mm, 7838
--dc=512:64:32, mm/mm, 7779
--dc=65536:1:32, mm/mm, 7552
--dc=32768:2:32, mm/mm, 7503
--dc=16384:4:32, mm/mm, 7503
--dc=8192:8:32, mm/mm, 7503
--dc=4096:16:32, mm/mm, 7609
--dc=2048:32:32, mm/mm, 7609
--dc=1024:64:32, mm/mm, 7673
--dc=256:1:16, quicksort/quicksort, 3352240
--dc=128:2:16, quicksort/quicksort, 3291018
--dc=64:4:16, quicksort/quicksort, 3285245
--dc=32:8:16, quicksort/quicksort, 3284743
--dc=16:16:16, quicksort/quicksort, 3284769
--dc=8:32:16, quicksort/quicksort, 3284967
--dc=4:64:16, quicksort/quicksort, 3284935
--dc=512:1:16, quicksort/quicksort, 3302713
--dc=256:2:16, quicksort/quicksort, 3251174
--dc=128:4:16, quicksort/quicksort, 3248967
--dc=64:8:16, quicksort/quicksort, 3248993
--dc=32:16:16, quicksort/quicksort, 3249174
--dc=16:32:16, quicksort/quicksort, 3249408
--dc=8:64:16, quicksort/quicksort, 3249166
--dc=1024:1:16, quicksort/quicksort, 3263097
--dc=512:2:16, quicksort/quicksort, 3218059
--dc=256:4:16, quicksort/quicksort, 3218636
--dc=128:8:16, quicksort/quicksort, 3218804
--dc=64:16:16, quicksort/quicksort, 3219171
--dc=32:32:16, quicksort/quicksort, 3219347
--dc=16:64:16, quicksort/quicksort, 3219289
--dc=2048:1:16, quicksort/quicksort, 3191233
--dc=1024:2:16, quicksort/quicksort, 3190366
--dc=512:4:16, quicksort/quicksort, 3191414
--dc=256:8:16, quicksort/quicksort, 3192817
--dc=128:16:16, quicksort/quicksort, 3193064
--dc=64:32:16, quicksort/quicksort, 3193180
--dc=32:64:16, quicksort/quicksort, 3193162
--dc=4096:1:16, quicksort/quicksort, 3161384
--dc=2048:2:16, quicksort/quicksort, 3164115
--dc=1024:4:16, quicksort/quicksort, 3167086
--dc=512:8:16, quicksort/quicksort, 3168256
--dc=256:16:16, quicksort/quicksort, 3169204
--dc=128:32:16, quicksort/quicksort, 3169317
--dc=64:64:16, quicksort/quicksort, 3169676
--dc=8192:1:16, quicksort/quicksort, 3141962
--dc=4096:2:16, quicksort/quicksort, 3144364
--dc=2048:4:16, quicksort/quicksort, 3147587
--dc=1024:8:16, quicksort/quicksort, 3149615
--dc=512:16:16, quicksort/quicksort, 3150194
--dc=256:32:16, quicksort/quicksort, 3150612
--dc=128:64:16, quicksort/quicksort, 3150457
--dc=16384:1:16, quicksort/quicksort, 3132880
--dc=8192:2:16, quicksort/quicksort, 3135566
--dc=4096:4:16, quicksort/quicksort, 3137395
--dc=2048:8:16, quicksort/quicksort, 3138815
--dc=1024:16:16, quicksort/quicksort, 3139549
--dc=512:32:16, quicksort/quicksort, 3139853
--dc=256:64:16, quicksort/quicksort, 3140006
--dc=32768:1:16, quicksort/quicksort, 3131905
--dc=16384:2:16, quicksort/quicksort, 3131690
--dc=8192:4:16, quicksort/quicksort, 3133501
--dc=4096:8:16, quicksort/quicksort, 3134274
--dc=2048:16:16, quicksort/quicksort, 3134793
--dc=1024:32:16, quicksort/quicksort, 3135223
--dc=512:64:16, quicksort/quicksort, 3135264
--dc=65536:1:16, quicksort/quicksort, 3131662
--dc=32768:2:16, quicksort/quicksort, 3131558
--dc=16384:4:16, quicksort/quicksort, 3131577
--dc=8192:8:16, quicksort/quicksort, 3132526
--dc=4096:16:16, quicksort/quicksort, 3132912
--dc=2048:32:16, quicksort/quicksort, 3132972
--dc=1024:64:16, quicksort/quicksort, 3133237
--dc=131072:1:16, quicksort/quicksort, 3131662
--dc=65536:2:16, quicksort/quicksort, 3131513
--dc=32768:4:16, quicksort/quicksort, 3131526
--dc=16384:8:16, quicksort/quicksort, 3131538
--dc=8192:16:16, quicksort/quicksort, 3131952
--dc=4096:32:16, quicksort/quicksort, 3132246
--dc=2048:64:16, quicksort/quicksort, 3132314
--dc=128:1:32, quicksort/quicksort, 3304137
--dc=64:2:32, quicksort/quicksort, 3232581
--dc=32:4:32, quicksort/quicksort, 3223970
--dc=16:8:32, quicksort/quicksort, 3223175
--dc=8:16:32, quicksort/quicksort, 3223297
--dc=4:32:32, quicksort/quicksort, 3223130
--dc=2:64:32, quicksort/quicksort, 3223391
--dc=256:1:32, quicksort/quicksort, 3262967
--dc=128:2:32, quicksort/quicksort, 3203217
--dc=64:4:32, quicksort/quicksort, 3199831
--dc=32:8:32, quicksort/quicksort, 3199587
--dc=16:16:32, quicksort/quicksort, 3199608
--dc=8:32:32, quicksort/quicksort, 3199283
--dc=4:64:32, quicksort/quicksort, 3199714
--dc=512:1:32, quicksort/quicksort, 3233231
--dc=256:2:32, quicksort/quicksort, 3181733
--dc=128:4:32, quicksort/quicksort, 3180897
--dc=64:8:32, quicksort/quicksort, 3180629
--dc=32:16:32, quicksort/quicksort, 3180887
--dc=16:32:32, quicksort/quicksort, 3180846
--dc=8:64:32, quicksort/quicksort, 3181014
--dc=1024:1:32, quicksort/quicksort, 3167513
--dc=512:2:32, quicksort/quicksort, 3164659
--dc=256:4:32, quicksort/quicksort, 3164687
--dc=128:8:32, quicksort/quicksort, 3165168
--dc=64:16:32, quicksort/quicksort, 3165112
--dc=32:32:32, quicksort/quicksort, 3165460
--dc=16:64:32, quicksort/quicksort, 3165490
--dc=2048:1:32, quicksort/quicksort, 3149348
--dc=1024:2:32, quicksort/quicksort, 3148708
--dc=512:4:32, quicksort/quicksort, 3150302
--dc=256:8:32, quicksort/quicksort, 3150977
--dc=128:16:32, quicksort/quicksort, 3151543
--dc=64:32:32, quicksort/quicksort, 3151381
--dc=32:64:32, quicksort/quicksort, 3151646
--dc=4096:1:32, quicksort/quicksort, 3137853
--dc=2048:2:32, quicksort/quicksort, 3138090
--dc=1024:4:32, quicksort/quicksort, 3139666
--dc=512:8:32, quicksort/quicksort, 3140835
--dc=256:16:32, quicksort/quicksort, 3140974
--dc=128:32:32, quicksort/quicksort, 3141321
--dc=64:64:32, quicksort/quicksort, 3141264
--dc=8192:1:32, quicksort/quicksort, 3132551
--dc=4096:2:32, quicksort/quicksort, 3133571
--dc=2048:4:32, quicksort/quicksort, 3134580
--dc=1024:8:32, quicksort/quicksort, 3135131
--dc=512:16:32, quicksort/quicksort, 3135594
--dc=256:32:32, quicksort/quicksort, 3135613
--dc=128:64:32, quicksort/quicksort, 3135763
--dc=16384:1:32, quicksort/quicksort, 3131807
--dc=8192:2:32, quicksort/quicksort, 3131596
--dc=4096:4:32, quicksort/quicksort, 3132456
--dc=2048:8:32, quicksort/quicksort, 3132824
--dc=1024:16:32, quicksort/quicksort, 3133207
--dc=512:32:32, quicksort/quicksort, 3133400
--dc=256:64:32, quicksort/quicksort, 3133384
--dc=32768:1:32, quicksort/quicksort, 3131634
--dc=16384:2:32, quicksort/quicksort, 3131516
--dc=8192:4:32, quicksort/quicksort, 3131535
--dc=4096:8:32, quicksort/quicksort, 3131986
--dc=2048:16:32, quicksort/quicksort, 3132207
--dc=1024:32:32, quicksort/quicksort, 3132322
--dc=512:64:32, quicksort/quicksort, 3132309
--dc=65536:1:32, quicksort/quicksort, 3131634
--dc=32768:2:32, quicksort/quicksort, 3131481
--dc=16384:4:32, quicksort/quicksort, 3131489
--dc=8192:8:32, quicksort/quicksort, 3131507
--dc=4096:16:32, quicksort/quicksort, 3131696
--dc=2048:32:32, quicksort/quicksort, 3131813
--dc=1024:64:32, quicksort/quicksort, 3131854
--dc=256:1:16, sobel/sobel, 576650
--dc=128:2:16, sobel/sobel, 560066
--dc=64:4:16, sobel/sobel, 556850
--dc=32:8:16, sobel/sobel, 556780
--dc=16:16:16, sobel/sobel, 557163
--dc=8:32:16, sobel/sobel, 556913
--dc=4:64:16, sobel/sobel, 557057
--dc=512:1:16, sobel/sobel, 570041
--dc=256:2:16, sobel/sobel, 553917
--dc=128:4:16, sobel/sobel, 553477
--dc=64:8:16, sobel/sobel, 552384
--dc=32:16:16, sobel/sobel, 552930
--dc=16:32:16, sobel/sobel, 553027
--dc=8:64:16, sobel/sobel, 553051
--dc=1024:1:16, sobel/sobel, 567259
--dc=512:2:16, sobel/sobel, 551427
--dc=256:4:16, sobel/sobel, 550043
--dc=128:8:16, sobel/sobel, 550138
--dc=64:16:16, sobel/sobel, 549906
--dc=32:32:16, sobel/sobel, 550035
--dc=16:64:16, sobel/sobel, 550268
--dc=2048:1:16, sobel/sobel, 565957
--dc=1024:2:16, sobel/sobel, 550682
--dc=512:4:16, sobel/sobel, 548756
--dc=256:8:16, sobel/sobel, 548402
--dc=128:16:16, sobel/sobel, 548658
--dc=64:32:16, sobel/sobel, 548480
--dc=32:64:16, sobel/sobel, 548595
--dc=4096:1:16, sobel/sobel, 564992
--dc=2048:2:16, sobel/sobel, 549573
--dc=1024:4:16, sobel/sobel, 547565
--dc=512:8:16, sobel/sobel, 546910
--dc=256:16:16, sobel/sobel, 546743
--dc=128:32:16, sobel/sobel, 546927
--dc=64:64:16, sobel/sobel, 546733
--dc=8192:1:16, sobel/sobel, 540571
--dc=4096:2:16, sobel/sobel, 543324
--dc=2048:4:16, sobel/sobel, 543637
--dc=1024:8:16, sobel/sobel, 543648
--dc=512:16:16, sobel/sobel, 543441
--dc=256:32:16, sobel/sobel, 543532
--dc=128:64:16, sobel/sobel, 543645
--dc=16384:1:16, sobel/sobel, 538604
--dc=8192:2:16, sobel/sobel, 539145
--dc=4096:4:16, sobel/sobel, 540243
--dc=2048:8:16, sobel/sobel, 540398
--dc=1024:16:16, sobel/sobel, 540649
--dc=512:32:16, sobel/sobel, 540570
--dc=256:64:16, sobel/sobel, 540670
--dc=32768:1:16, sobel/sobel, 538504
--dc=16384:2:16, sobel/sobel, 538462
--dc=8192:4:16, sobel/sobel, 538774
--dc=4096:8:16, sobel/sobel, 539175
--dc=2048:16:16, sobel/sobel, 539230
--dc=1024:32:16, sobel/sobel, 539276
--dc=512:64:16, sobel/sobel, 539292
--dc=65536:1:16, sobel/sobel, 538504
--dc=32768:2:16, sobel/sobel, 538426
--dc=16384:4:16, sobel/sobel, 538451
--dc=8192:8:16, sobel/sobel, 538577
--dc=4096:16:16, sobel/sobel, 538794
--dc=2048:32:16, sobel/sobel, 538765
--dc=1024:64:16, sobel/sobel, 538791
--dc=131072:1:16, sobel/sobel, 538504
--dc=65536:2:16, sobel/sobel, 538426
--dc=32768:4:16, sobel/sobel, 538426
--dc=16384:8:16, sobel/sobel, 538434
--dc=8192:16:16, sobel/sobel, 538503
--dc=4096:32:16, sobel/sobel, 538565
--dc=2048:64:16, sobel/sobel, 538564
--dc=128:1:32, sobel/sobel, 573340
--dc=64:2:32, sobel/sobel, 551383
--dc=32:4:32, sobel/sobel, 548310
--dc=16:8:32, sobel/sobel, 548209
--dc=8:16:32, sobel/sobel, 548372
--dc=4:32:32, sobel/sobel, 548309
--dc=2:64:32, sobel/sobel, 548325
--dc=256:1:32, sobel/sobel, 566684
--dc=128:2:32, sobel/sobel, 547473
--dc=64:4:32, sobel/sobel, 546461
--dc=32:8:32, sobel/sobel, 545934
--dc=16:16:32, sobel/sobel, 546075
--dc=8:32:32, sobel/sobel, 546186
--dc=4:64:32, sobel/sobel, 546153
--dc=512:1:32, sobel/sobel, 563483
--dc=256:2:32, sobel/sobel, 545734
--dc=128:4:32, sobel/sobel, 544731
--dc=64:8:32, sobel/sobel, 544636
--dc=32:16:32, sobel/sobel, 544435
--dc=16:32:32, sobel/sobel, 544538
--dc=8:64:32, sobel/sobel, 544669
--dc=1024:1:32, sobel/sobel, 561902
--dc=512:2:32, sobel/sobel, 545062
--dc=256:4:32, sobel/sobel, 543884
--dc=128:8:32, sobel/sobel, 543612
--dc=64:16:32, sobel/sobel, 543835
--dc=32:32:32, sobel/sobel, 543557
--dc=16:64:32, sobel/sobel, 543625
--dc=2048:1:32, sobel/sobel, 560838
--dc=1024:2:32, sobel/sobel, 544351
--dc=512:4:32, sobel/sobel, 543270
--dc=256:8:32, sobel/sobel, 542822
--dc=128:16:32, sobel/sobel, 542757
--dc=64:32:32, sobel/sobel, 542844
--dc=32:64:32, sobel/sobel, 542755
--dc=4096:1:32, sobel/sobel, 539942
--dc=2048:2:32, sobel/sobel, 540926
--dc=1024:4:32, sobel/sobel, 541051
--dc=512:8:32, sobel/sobel, 541012
--dc=256:16:32, sobel/sobel, 540972
--dc=128:32:32, sobel/sobel, 540966
--dc=64:64:32, sobel/sobel, 541049
--dc=8192:1:32, sobel/sobel, 538537
--dc=4096:2:32, sobel/sobel, 538764
--dc=2048:4:32, sobel/sobel, 539323
--dc=1024:8:32, sobel/sobel, 539405
--dc=512:16:32, sobel/sobel, 539394
--dc=256:32:32, sobel/sobel, 539482
--dc=128:64:32, sobel/sobel, 539472
--dc=16384:1:32, sobel/sobel, 538472
--dc=8192:2:32, sobel/sobel, 538426
--dc=4096:4:32, sobel/sobel, 538600
--dc=2048:8:32, sobel/sobel, 538769
--dc=1024:16:32, sobel/sobel, 538845
--dc=512:32:32, sobel/sobel, 538828
--dc=256:64:32, sobel/sobel, 538838
--dc=32768:1:32, sobel/sobel, 538472
--dc=16384:2:32, sobel/sobel, 538394
--dc=8192:4:32, sobel/sobel, 538404
--dc=4096:8:32, sobel/sobel, 538472
--dc=2048:16:32, sobel/sobel, 538553
--dc=1024:32:32, sobel/sobel, 538581
--dc=512:64:32, sobel/sobel, 538607
--dc=65536:1:32, sobel/sobel, 538472
--dc=32768:2:32, sobel/sobel, 538394
--dc=16384:4:32, sobel/sobel, 538394
--dc=8192:8:32, sobel/sobel, 538400
--dc=4096:16:32, sobel/sobel, 538448
--dc=2048:32:32, sobel/sobel, 538460
--dc=1024:64:32, sobel/sobel, 538475
